stargate_id,solar_system_id,destination_stargate_id,destination_system_id,type_id,planet_id,lagrange_point,x,y,z
50001216,30012922,50001215,30012912,79881,40135014,3,-1498678177473.14,-135204406398.53,-1125341564844.42
50001217,30012916,50001218,30012919,79881,40134960,5,177970151317.335,38796003799.5857,-16062913255.3025
50001218,30012919,50001217,30012916,79881,40134981,5,-2525017993451.76,-653943284369.067,924244892958.047
50001219,30013008,50001220,30013011,79787,40136112,2,111286665953.087,-10541194652.0363,157677156917.1
50001220,30013011,50001219,30013008,79881,40136133,3,-1485165924166.28,-217330809109.649,2204213918568.18
50001221,30012999,50001222,30013010,79881,40136015,5,46840178063.4444,-34356007324.2766,-287983097894.783
50001222,30013010,50001221,30012999,79787,40136123,2,-1177775719743.87,-23412837949.6172,221542420781.228
50001223,30013011,50001224,30013012,79787,40136133,4,2650095733674.84,225003057625.6,194616875219.43
50001224,30013012,50001223,30013011,79787,40136156,2,-2926055790843.54,276819242756.414,-367645363059.117
50001225,30012953,50001226,30013052,79881,40135454,5,9525548749.8415,-472894002.151713,597293289.423845
50001226,30013052,50001225,30012953,79881,40136661,5,-650303495853.14,200917061169.912,-125577053898.596
50001227,30012952,50001228,30012953,79787,40135445,4,590606424878.231,-65988406211.4878,-829058474592.592
50001228,30012953,50001227,30012952,79881,40135454,4,-5295741462.83902,-75594538.8358276,7953984839.11898
50001229,30013000,50001230,30013011,79881,40136031,4,-693454635071.271,131011570115.008,-1856435678852.58
50001230,30013011,50001229,30013000,79787,40136133,5,-1164929809508.56,-7672248515.95138,-2398830793787.61
50001231,30013007,50001232,30013009,79881,40136104,5,-33372518573.3775,7910197674.51367,-11530620653.1602
50001232,30013009,50001231,30013007,79787,40136116,4,-1136018570017.91,-72620809185.1966,-377793165220.592
50001233,30012952,50001234,30012957,79787,40135445,3,422777246681.867,5054960583.32824,928300716479.942
50001234,30012957,50001233,30012952,79881,40135498,5,-22622959832.4541,452838124.06823,-7142778800.26253
50001235,30012928,50001236,30012949,79787,40135092,5,30047321896.8806,8243757707.20523,78361503757.4828
50001236,30012949,50001235,30012928,79787,40135380,4,-1936894092927.18,271791883197.002,549453475326.2
50001237,30013007,50001238,30013013,79787,40136104,3,7678958758.03018,1155254252.83371,35340492580.483
50001238,30013013,50001237,30013007,79787,40136173,5,-2580149168913.23,296299446416.987,-1917089788658.34
50001239,30013013,50001240,30013015,79881,40136173,4,2922266557492.44,837589797838.91,-1085816674713.65
50001240,30013015,50001239,30013013,79881,40136200,4,-5887525449.2389,-631876686.6909,-1945077172.99188
50001241,30013006,50001242,30013016,79881,40136101,2,-426001800178.625,-184048307816.149,-568119892327.281
50001242,30013016,50001241,30013006,79881,40136207,4,-1930108550435.66,279211956996.355,2174741844222.28
50001243,30012910,50001244,30012913,79787,40134871,3,-2241938640890.89,607137674357.469,-810673228558.028
50001244,30012913,50001243,30012910,79881,40134889,2,-528895669717.516,-24951603797.7546,216149521625.162
50001245,30013013,50001246,30013014,79881,40136173,3,-342117388579.208,-1133889244255.9,3002906463371.99
50001246,30013014,50001245,30013013,79787,40136191,4,-1399820665867.21,-1267865202.40229,-704294272070.66
50001247,30012922,50001248,30013035,79787,40135014,4,-232195415548.311,238495069364.098,1849301365272.2
50001248,30013035,50001247,30012922,79787,40136425,3,-442393015763.18,127227620672.348,584977560998.499
50001249,30013010,50001250,30013013,79881,40136123,4,-737108873124.609,-53060238985.5076,-858935672520.537
50001250,30013013,50001249,30013010,79881,40136173,2,345603657276.205,1145443882254.65,-3033506892209.42
50001251,30012957,50001252,30012960,79787,40135498,2,-5351233166.19681,-536684385.588633,-24100502526.5309
50001252,30012960,50001251,30012957,79881,40135557,2,-394535076012.875,-94747884259.215,177854540836.549
50001253,30012949,50001254,30012960,79881,40135380,2,-525379515660.739,-103006169935.77,1966146663105.23
50001254,30012960,50001253,30012949,79787,40135557,4,-363413818782.177,27514655216.5818,-244741803686.354
50001255,30013004,50001256,30013012,79881,40136076,2,2198791684056.78,-617722539501.654,1292471072742.37
50001256,30013012,50001255,30013004,79881,40136156,5,-1723336882215.9,235073131955.134,2294458780852.68
50001257,30013000,50001258,30013010,79787,40136031,5,-1254047418191.82,-307098246257.814,1509123100411.11
50001258,30013010,50001257,30013000,79787,40136123,5,-376249361533.762,30927947165.4682,1068361010781.52
50001259,30013001,50001260,30013002,79787,40136038,3,3436204336138.92,39917133470.7649,-141300543421.177
50001260,30013002,50001259,30013001,79881,40136043,4,-208737338606.907,-35295166291.0019,-14470999342.2484
50001261,30012989,50001262,30013046,79881,40135896,2,558177119189.293,-14347650142.4877,1424381693300.39
50001262,30013046,50001261,30012989,79881,40136574,3,-1155800629609.25,183127964257.829,-359625347166.351
50001263,30012913,50001264,30012916,79881,40134889,5,-73516049724.6984,-12536005216.1078,540539760269.265
50001264,30012916,50001263,30012913,79881,40134960,3,-109043627519.198,8622466126.59566,-146532120125.009
50001265,30013000,50001266,30013014,79787,40136031,2,-1969167761573.65,-178045617626.998,-351176385929.878
50001266,30013014,50001265,30013000,79787,40136191,2,-1458277898955.28,79133299828.4029,956274144038.164
50001267,30012923,50001268,30013032,79787,40135023,2,148419253759.706,209830597.030764,331457018091.748
50001268,30013032,50001267,30012923,79881,40136396,5,-1206439135551.73,114756527753.279,548774519330.549
50001269,30012952,50001270,30012960,79787,40135445,2,-431042737684.4,-5153787404.18385,-946449425474.878
50001270,30012960,50001269,30012952,79881,40135557,5,-27544881387.2523,-121403670226.688,420984131256.79
50001271,30013007,50001272,30013011,79787,40136104,2,-8898209811.34801,-1338683414.13041,-40951791476.7643
50001272,30013011,50001271,30013007,79881,40136133,2,1495300522813.32,218813849144.518,-2219255216670.57
50001273,30013007,50001274,30013015,79787,40136104,4,25693559815.3473,-9065451927.34739,-23809871927.3228
50001274,30013015,50001273,30013007,79881,40136200,2,-4722899599.06918,-554026584.921021,4253669423.67191
50001275,30013032,50001276,30013035,79787,40136396,3,1087906876711.88,222622502841.992,732608879519.376
50001276,30013035,50001275,30013032,79787,40136425,5,-291812005967.049,-53165508491.9343,-682727161177.891
50001277,30012960,50001278,30013052,79787,40135557,3,390958700169.429,93889015010.1063,-176242327570.436
50001278,30013052,50001277,30012960,79881,40136661,2,-203979828942.574,127464094677.729,-650186596254.277
50001279,30012915,50001280,30012919,79787,40134945,3,-4303208397592.83,-211532468121.955,1911076509414.26
50001280,30012919,50001279,30012915,79881,40134981,2,-2016084384453.22,-678986596119.765,-1808421667089.03
50001281,30012999,50001282,30013015,79881,40136015,3,-268667069331.598,-42050366589.5698,111168227114.632
50001282,30013015,50001281,30012999,79881,40136200,5,1273841502.04551,90661802.1584685,6100381753.36668
50001283,30013002,50001284,30013008,79881,40136043,2,-111433428551.798,-51990051965.2263,173721520227.83
50001284,30013008,50001283,30013002,79787,40136112,3,-111168864380.456,10530036358.3021,-157510249076.941
50001285,30013002,50001286,30013012,79787,40136043,5,97640327854.1166,-16537927577.5405,187668053866.789
50001286,30013012,50001285,30013002,79881,40136156,4,-1120881776620.47,34003916348.7774,-2651821687164.86
50001287,30012928,50001288,30013052,79881,40135092,4,-83002518844.3752,-7728006517.45039,-12735232475.273
50001288,30013052,50001287,30012928,79787,40136661,3,203647319189.984,-127256314061.356,649126719964.654
50001289,30012912,50001290,30012923,79787,40134884,4,-5659459911.6842,-27742895447.0039,142724402572.066
50001290,30012923,50001289,30012912,79787,40135023,4,-207824011327.7,27281518867.4017,288327133531.173
50001291,30013004,50001292,30013010,79881,40136076,4,-120644728357.814,-747466318339.947,2495472179625.48
50001292,30013010,50001291,30013004,79881,40136123,3,1113358234658.37,22132291820.0394,-209425338260.98
50001293,30013196,50001294,30013200,79881,40138375,5,118504500960.76,19369622645.7475,-374072304413.724
50001294,30013200,50001293,30013196,79881,40138440,2,-122452533629.351,-16179870165.3661,62081448676.9438
50001295,30013174,50001296,30013181,79787,40138130,4,3324687159.73315,2126040.43903874,-16592668037.241
50001296,30013181,50001295,30013174,79787,40138212,3,-194367772351.04,29786567459.2258,108713427151.71
50001297,30013161,50001298,30013163,79881,40137977,4,-2288856017583.03,981332064979.391,320942463987.022
50001298,30013163,50001297,30013161,79881,40138009,3,-586693329518.518,87971944595.1866,-311748953218.419
50001299,30013144,50001300,30013183,79881,40137775,3,-173793783218.799,-67414352462.9386,744211351711.813
50001300,30013183,50001299,30013144,79881,40138238,3,-787272330467.601,196343975516.324,713609961793.912
50001301,30013170,50001302,30013183,79787,40138110,5,-55092885086.669,5856711705.07821,27755894710.7547
50001302,30013183,50001301,30013170,79881,40138238,5,-247215543151.465,-296345170371.793,-1009282850262.79
50001303,30013134,50001304,30013135,79881,40137681,2,54485144107.2566,-43671797357.0209,-338509757275.413
50001304,30013135,50001303,30013134,79881,40137687,2,-68206837663.8433,18981597031.5699,-31649519254.8691
50001305,30013167,50001306,30013168,79881,40138079,5,-3791444884823.88,-74769135534.6597,1278092571609.9
50001306,30013168,50001305,30013167,79881,40138090,5,-8684678420.80506,-280815101.766093,3129992882.77202
50001307,30013139,50001308,30013145,79881,40137732,2,-1423823456201.95,24476171344.4207,1480798394409.67
50001308,30013145,50001307,30013139,79881,40137795,4,-832614686733.594,18024651997.1987,28019691425.1778
50001309,30013130,50001310,30013142,79787,40137625,2,6807249283637.44,541339679166.919,799990590624.327
50001310,30013142,50001309,30013130,79787,40137758,4,-1846560988286.36,42718615346.9278,790424626010.562
50001311,30013168,50001312,30013190,79881,40138090,3,7058465582.28782,-28071887.3332392,5956225938.72833
50001312,30013190,50001311,30013168,79787,40138300,4,-3626795978080.0,880483592280.068,2383884828219.06
50001313,30013154,50001314,30013163,79881,40137904,2,2047201105766.45,53957629303.8288,1232886528043.56
50001314,30013163,50001313,30013154,79881,40138009,4,31098869741.7339,25344835540.4927,668973867488.391
50001315,30013197,50001316,30013198,79787,40138402,2,-2431754560602.55,-164993012299.507,1184710235667.78
50001316,30013198,50001315,30013197,79787,40138415,2,-2327341310842.31,-42132735490.4509,-997719077386.892
50001317,30013184,50001318,30013198,79881,40138245,5,-285020393158.602,42347687254.6717,-165850816786.888
50001318,30013198,50001317,30013184,79787,40138415,5,-2008444249779.75,-125668856988.163,1502755190278.16
50001319,30013130,50001320,30013135,79787,40137625,4,2567224722413.89,657070454414.023,6035323796432.28
50001320,30013135,50001319,30013130,79787,40137687,5,-51977025924.153,21365898950.6218,40185837297.3144
50001321,30013196,50001322,30013199,79881,40138375,4,263628134708.059,-47710755223.2201,287354273302.435
50001322,30013199,50001321,30013196,79881,40138429,5,-786246782793.913,38972912002.9747,297561065786.561
50001323,30013161,50001324,30013162,79881,40137977,2,-782693260258.539,697030517338.145,2349045531482.97
50001324,30013162,50001323,30013161,79787,40137995,2,-3552605852062.28,611520131048.624,1703868807094.34
50001325,30013167,50001326,30013184,79787,40138079,4,786989225711.905,249822797529.487,-3915661104888.69
50001326,30013184,50001325,30013167,79881,40138245,3,-2479072743.43221,-22805600725.7228,331677860784.908
50001327,30013184,50001328,30013200,79787,40138245,2,2488033415.13112,22888032151.5617,-332876718877.379
50001328,30013200,50001327,30013184,79787,40138440,4,-114993174860.015,-2921170438.87252,-74806635877.9453
50001329,30013167,50001330,30013193,79787,40138079,3,3004455659111.98,-175053661994.827,2637568533278.79
50001330,30013193,50001329,30013167,79787,40138330,3,-279121213683.754,-3801129682.67962,9379169786.54228
50001331,30013134,50001332,30013144,79787,40137681,3,-52894559558.8812,42396886788.0203,328627643568.663
50001332,30013144,50001331,30013134,79881,40137775,5,-560085743006.04,32468380094.6165,-523306100476.219
50001333,30013165,50001334,30013168,79881,40138046,2,-396178078944.07,-149795865931.994,1079433596626.44
50001334,30013168,50001333,30013165,79881,40138090,2,-7277983585.91566,28944921.9317108,-6141464332.53831
50001335,30013168,50001336,30013194,79881,40138090,4,1626212838.51724,308886989.099332,-9086218821.50035
50001336,30013194,50001335,30013168,79881,40138350,3,-1208523425407.62,-363905343718.774,-1948195188535.36
50001337,30013152,50001338,30013170,79881,40137876,2,109696122015.934,-18023701050.0754,285457294641.973
50001338,30013170,50001337,30013152,79881,40138110,2,-51992027704.4735,2599228416.01259,-34211540614.8758
50001339,30013139,50001340,30013142,79881,40137732,5,539314570374.159,-109937500718.567,1877765752438.13
50001340,30013142,50001339,30013139,79881,40137758,2,-242280190041.516,-53767671998.7428,2007040401577.46
50001341,30013170,50001342,30013184,79787,40138110,4,3372488151.37917,-3271062878.95849,-61788698171.0614
50001342,30013184,50001341,30013170,79787,40138245,4,287499465902.034,-19542086528.9489,-165827043998.021
50001343,30013129,50001344,30013143,79787,40137609,4,1273811194516.31,-114882543433.537,-571869567684.318
50001344,30013143,50001343,30013129,79787,40137764,3,-199612905479.724,-9841206286.35433,3138569828.26083
50001345,30013190,50001346,30013193,79881,40138300,3,-384729736067.045,-1349166959416.79,-4200421269695.28
50001346,30013193,50001345,30013190,79787,40138330,5,131149387050.256,26046267034.381,-245219288782.423
50001347,30013194,50001348,30013199,79881,40138350,4,-1112104791448.8,376627044961.556,2002447368451.55
50001348,30013199,50001347,30013194,79881,40138429,2,-656827751583.898,40287580065.4445,-538434230611.862
50001349,30013138,50001350,30013139,79787,40137722,4,3130586719200.23,-209009014659.34,-5284501837.20454
50001350,30013139,50001349,30013138,79787,40137732,4,-1895462513489.46,133250299281.822,-467350937314.957
50001351,30013142,50001352,30013145,79881,40137758,3,240692735042.364,53415378401.4308,-1993889981320.5
50001352,30013145,50001351,30013142,79881,40137795,2,-393840018889.847,20551868449.595,738988531762.564
50001353,30013175,50001354,30013187,79881,40138134,4,-812079344435.131,66108834464.8145,-1173816954122.74
50001354,30013187,50001353,30013175,79787,40138282,2,-1856353812988.95,67318821689.8889,315931359762.908
50001355,30013181,50001356,30013187,79787,40138212,5,4757687527.7899,3382536257.99235,-224612115947.983
50001356,30013187,50001355,30013181,79787,40138282,4,-1162906949211.88,566120322867.023,-1359013304870.65
50001357,30013194,50001358,30013196,79787,40138350,2,1218580497996.81,366933685892.73,1964407650798.89
50001358,30013196,50001357,30013194,79881,40138375,3,-382132635668.819,28341132577.4725,86718031111.289
50001359,30013155,50001360,30013161,79787,40137914,3,-1152118153183.85,-115554890267.171,1615437687343.16
50001360,30013161,50001359,30013155,79881,40137977,3,764040909300.199,-680419593879.1,-2293065463817.8
50001361,30013165,50001362,30013190,79787,40138046,3,359586247084.479,135960408013.538,-979734863226.995
