solar_system_id,security,security_class,frost_line,luminosity,center_x,center_y,center_z,min_x,min_y,min_z,max_x,max_y,max_z,habitable_zone_inner,habitable_zone_outer,remnant_dust_mass,remnant_gas_mass,potential,system_radius
30005072,0.0,D1,7265750528.0,1.23866688899224e+23,-6.73154276991338e+18,-2.80833024819438e+18,-1.47766172023256e+18,-6.73155603599388e+18,-2.80833024819438e+18,-1.47767498631306e+18,-6.73152950383288e+18,-2.80833024819438e+18,-1.47764845415206e+18,2564259072.0,3694199040.0,6.33378581400271e+20,2.24327017757615e+26,0.812093675136566,13266080235520.0
30005073,0.0,D1,413491658752.0,4.01168758962079e+26,-7.83416821220594e+18,-2.11351002044102e+18,-1.45617209857946e+18,-7.83417855470281e+18,-2.11351002044102e+18,-1.45618244107633e+18,-7.83415786970908e+18,-2.11351002044102e+18,-1.4561617560826e+18,145977458688.0,210302386176.0,1.01665042551345e+26,4.41478033661106e+28,0.820299565792084,10342497255424.0
30005074,0.0,D1,7853981696.0,1.44734919413379e+23,-7.06020165382332e+18,-3.01653401078388e+18,-1.7702902877388e+18,-7.06021111606708e+18,-3.01653401078388e+18,-1.77029974998256e+18,-7.06019219157956e+18,-3.01653401078388e+18,-1.77028082549504e+18,2772825600.0,3994670592.0,7.13657143137983e+24,2.92190965891313e+27,0.798635482788086,9462243917824.0
30005075,0.0,D1,263154614272.0,1.62485857777005e+26,-8.27680537025883e+18,-2.29990948054786e+18,2.15082355217983e+17,-8.27681473776561e+18,-2.29990948054786e+18,2.15072987711196e+17,-8.27679600275204e+18,-2.29990948054786e+18,2.15091722724769e+17,92905644032.0,133844492288.0,3.82260059994061e+24,1.82924466518399e+27,0.830224871635437,9367507173376.0
30005076,0.0,D1,212048560128.0,1.05502850762393e+26,-8.23693819748886e+18,-2.13143956266161e+18,1.6790005808363e+18,-8.23695020074132e+18,-2.13143956266161e+18,1.67898857758384e+18,-8.2369261942364e+18,-2.13143956266161e+18,1.67901258408876e+18,74854129664.0,107838586880.0,1.29004648348341e+26,7.94272669299151e+28,0.829544484615326,12003252895744.0
30005077,0.0,D1,181808119808.0,7.75568359240898e+25,-8.97143102672266e+18,-2.88335256276038e+18,1.39268702103587e+18,-8.97143982688405e+18,-2.88335256276038e+18,1.39267822087448e+18,-8.97142222656127e+18,-2.88335256276038e+18,1.39269582119726e+18,64181198848.0,92462628864.0,2.1518467828179e+21,1.47281121595553e+27,0.797448933124542,8800161497088.0
30005078,0.0,D1,664150867968.0,1.03496830063307e+27,-8.88186620400276e+18,-4.46032122126571e+18,1.57626295164081e+17,-8.88187579997335e+18,-4.46032122126571e+18,1.57616699193491e+17,-8.88185660803216e+18,-4.46032122126571e+18,1.57635891134672e+17,234434363392.0,337737809920.0,3.07977730974768e+25,7.92752161738997e+28,0.759727418422699,9595970912256.0
30005079,0.0,D1,1309963845632.0,4.02635607157332e+27,-1.018905946546e+19,-2.88996010014437e+18,1.72754255108613e+18,-1.01890742875578e+19,-2.88996010014437e+18,1.72752772898836e+18,-1.01890446433622e+19,-2.88996010014437e+18,1.72755737318389e+18,462469332992.0,666256343040.0,8.88039541364111e+26,2.30031684873178e+29,0.769010305404663,14822097813504.0
30005080,0.0,D1,8174649856.0,1.56794874668334e+23,-9.05197216978218e+18,-3.20988296493863e+18,2.0669804680613e+18,-9.05198450426791e+18,-3.20988296493863e+18,2.06696813357557e+18,-9.05195983529646e+18,-3.20988296493863e+18,2.06699280254702e+18,2886138624.0,4157914880.0,8.58656160839271e+23,2.43411133732559e+26,0.779618263244629,12334485471232.0
30005081,0.0,D1,19135803392.0,8.59185640040261e+23,-9.07990037506937e+18,-3.07847800842359e+18,-4.53184054196712e+17,-9.07991100404983e+18,-3.07847800842359e+18,-4.53194683177169e+17,-9.07988974608891e+18,-3.07847800842359e+18,-4.53173425216255e+17,6760858624.0,9740029952.0,1.66244202026269e+25,8.16962908282535e+27,0.793968141078949,10628980801536.0
30005082,0.0,D1,56890032128.0,7.5939192513563e+24,-9.07789540710055e+18,-3.06366860285564e+18,1.60286035630092e+17,-9.07790581807809e+18,-3.06366860285564e+18,1.60275624652548e+17,-9.077884996123e+18,-3.06366860285564e+18,1.60296446607636e+17,20099368960.0,28956151808.0,4.17963523317012e+26,3.88331246223941e+28,0.796109259128571,10410977656832.0
30005083,0.0,D1,504503205888.0,5.97202271339903e+26,-9.69896818320991e+18,-2.73129161604994e+18,1.83212127323533e+18,-9.69898142437029e+18,-2.73129161604994e+18,1.83210803207495e+18,-9.69895494204954e+18,-2.73129161604994e+18,1.83213451439571e+18,178101452800.0,256581812224.0,4.35368017127185e+25,3.39879836945196e+28,0.780515789985657,13241160826880.0
30005084,0.0,D1,143083257856.0,4.80364837128163e+25,-8.46871283873075e+18,-3.8271031063504e+18,-1.86979274144165e+17,-8.46872337413494e+18,-3.8271031063504e+18,-1.86989809548353e+17,-8.46870230332657e+18,-3.8271031063504e+18,-1.86968738739977e+17,50517299200.0,72777736192.0,1.26804560522902e+26,3.69206370323291e+28,0.783294081687927,10535403782144.0
30005085,0.0,D1,209397366784.0,1.02881199494637e+26,-8.95593805121735e+18,-3.10869903785096e+18,7.08273257825963e+17,-8.95595111794383e+18,-3.10869903785096e+18,7.08260191099478e+17,-8.95592498449086e+18,-3.10869903785096e+18,7.08286324552449e+17,73919111168.0,106491551744.0,4.24662675464853e+23,1.48264214995519e+27,0.796441733837128,13066726014976.0
30005086,0.0,D1,999016890368.0,2.34174317708623e+27,-8.8658396425589e+18,-3.00685354781211e+18,1.04066160937731e+18,-8.86585090889165e+18,-3.00685354781211e+18,1.04065034304456e+18,-8.86582837622615e+18,-3.00685354781211e+18,1.04067287571006e+18,352676544512.0,508083372032.0,1.90283108847726e+26,8.62885915322687e+28,0.799236536026001,11266332557312.0
30005087,0.0,D1,474064912384.0,5.2731386683109e+26,-8.11774291504371e+18,-2.07591369828722e+18,1.27543553377772e+18,-8.11775314983334e+18,-2.07591369828722e+18,1.2754252989881e+18,-8.11773268025408e+18,-2.07591369828722e+18,1.27544576856735e+18,167343800320.0,241083809792.0,2.9047476844473e+24,3.17414571501056e+27,0.838140964508057,10234789625856.0
30005088,0.0,D1,339575963648.0,2.7056243516605e+26,-9.00577254510802e+18,-2.56647509720976e+18,2.77444262173531e+17,-9.0057824800185e+18,-2.56647509720976e+18,2.77434327263044e+17,-9.00576261019753e+18,-2.56647509720976e+18,2.77454197084018e+17,119889584128.0,172718899200.0,3.24371790543246e+26,1.1977560061727e+29,0.809072136878967,9934910521344.0
30005089,0.0,D1,206386544640.0,9.99439059890361e+25,-9.27097579073681e+18,-2.2112765199069e+18,1.40219503445092e+18,-9.27099069363315e+18,-2.2112765199069e+18,1.40218013155458e+18,-9.27096088784046e+18,-2.2112765199069e+18,1.40220993734726e+18,72856305664.0,104960417792.0,5.82004183365014e+25,2.98291631770664e+28,0.804924309253693,14902895837184.0
30005090,0.0,D1,659139264512.0,1.0194078079241e+27,-8.85725094190664e+18,-1.84614904193643e+18,1.66404864336142e+18,-8.85726190071059e+18,-1.84614904193643e+18,1.66403768455747e+18,-8.85723998310269e+18,-1.84614904193643e+18,1.66405960216537e+18,232654635008.0,335173844992.0,5.39700657174087e+24,2.74004689843925e+28,0.818684756755829,10958804090880.0
30005091,0.0,D1,143509012480.0,4.83227817925263e+25,-5.80030885775164e+18,-1.83538437317773e+18,-4.25661535824634e+17,-5.80032003279351e+18,-1.83538437317773e+18,-4.256727108665e+17,-5.80029768270978e+18,-1.83538437317773e+18,-4.25650360782768e+17,50655277056.0,72976506880.0,5.71940562135602e+25,4.6514488164498e+28,0.873547315597534,11175041433600.0
30005092,0.0,D1,54268084224.0,6.91007135488853e+24,-5.88074189285393e+18,-1.12915630079382e+18,1.00108147607392e+17,-5.8807543055582e+18,-1.12915630079382e+18,1.00095734903121e+17,-5.88072948014966e+18,-1.12915630079382e+18,1.00120560311663e+17,19156658176.0,27598036992.0,3.60920301518056e+25,1.80414339838094e+28,0.912083804607391,12412703997952.0
30005093,0.0,D1,15273752576.0,5.47375136815578e+23,-5.67680230594455e+18,-9.70105740165294e+17,-2.8260704582438e+17,-5.67681679669691e+18,-9.70105740165294e+17,-2.82621536576738e+17,-5.67678781519219e+18,-9.70105740165294e+17,-2.82592555072022e+17,5391791104.0,7767682560.0,3.79809381220831e+23,1.01665891839443e+28,0.901713967323303,14490751991808.0
30005094,0.0,D1,476402679808.0,5.32527396321666e+26,-5.56522019071117e+18,-1.2930151746303e+18,-1.8710129253651e+17,-5.56522753324638e+18,-1.2930151746303e+18,-1.87108635071715e+17,-5.56521284817597e+18,-1.2930151746303e+18,-1.87093950001305e+17,168190230528.0,242303221760.0,2.02101620145877e+24,2.65290979209734e+27,0.89912348985672,7342534950912.0
30005095,0.0,D1,485882363904.0,5.5393119036388e+26,-5.86842354892822e+18,-1.23751983640788e+18,-5.95067579169081e+16,-5.86843790126702e+18,-1.23751983640788e+18,-5.95211102557079e+16,-5.86840919658942e+18,-1.23751983640788e+18,-5.94924055781084e+16,171546312704.0,247138140160.0,1.56901456496827e+26,3.20022734509545e+28,0.903511583805084,14352338911232.0
30005096,0.0,D1,63299665920.0,9.40148342133697e+24,-6.10585531612411e+18,-1.28992031400337e+18,-4.87373665241186e+16,-6.1058678184893e+18,-1.28992031400337e+18,-4.8749868889314e+16,-6.10584281375891e+18,-1.28992031400337e+18,-4.87248641589232e+16,22348933120.0,32196986880.0,6.13984789434671e+22,8.49925764202728e+26,0.899204313755035,12502365634560.0
30005097,0.0,D1,18151374848.0,7.73058944881616e+23,-5.71049072832539e+18,-1.28314006826636e+18,4.56282904991521e+17,-5.71050442074805e+18,-1.28314006826636e+18,4.56269212568861e+17,-5.71047703590273e+18,-1.28314006826636e+18,4.56296597414182e+17,6407588352.0,9231090688.0,3.97736151931355e+25,1.48052009554654e+28,0.922474205493927,13692422848512.0
30005098,0.0,D1,53692264448.0,6.76420833781169e+24,-5.52256403544903e+18,-7.79686871052789e+17,1.02788533711176e+17,-5.52257062091614e+18,-7.79686871052789e+17,1.02781948244064e+17,-5.52255744998192e+18,-7.79686871052789e+17,1.02795119178287e+17,18957746176.0,27311472640.0,8.83819110787487e+25,2.11280022318036e+28,0.923512816429138,6585467273216.0
30005099,0.0,D1,243349340160.0,1.38948513315227e+26,-5.85718491514365e+18,-7.82053594410502e+17,-4.45901655386883e+17,-5.85719470581413e+18,-7.82053594410502e+17,-4.45911446057371e+17,-5.85717512447316e+18,-7.82053594410502e+17,-4.45891864716394e+17,85889826816.0,123737153536.0,2.53135715767457e+23,9.15231990104933e+27,0.895793676376343,9790670503936.0
30005100,0.0,D1,808464547840.0,1.53361227471828e+27,-5.40268575726115e+18,-9.5532754392418e+17,-3.07959525237321e+17,-5.40269815160408e+18,-9.5532754392418e+17,-3.07971919580256e+17,-5.40267336291821e+18,-9.5532754392418e+17,-3.07947130894387e+17,285413900288.0,411181449216.0,1.97558080435283e+26,1.33704872245068e+29,0.901235520839691,12394343432192.0
30005101,0.0,D1,182114287616.0,7.78182816278465e+25,-5.36890336975154e+18,-8.83493575692386e+17,9.46048425902257e+16,-5.36891565948209e+18,-8.83493575692386e+17,9.45925528596752e+16,-5.36889108002099e+18,-8.83493575692386e+17,9.46171323207763e+16,64283983872.0,92610699264.0,1.83205441328938e+25,1.66967448501788e+28,0.921806633472443,12289730150400.0
30005102,0.0,D1,193904984064.0,8.82209078964734e+25,-5.97688343021827e+18,-1.02579420354532e+18,-7.52091365990052e+16,-5.97689155980991e+18,-1.02579420354532e+18,-7.52172661906438e+16,-5.97687530062664e+18,-1.02579420354532e+18,-7.52010070073665e+16,68452442112.0,98615992320.0,1.01103975606972e+26,6.74819559088996e+28,0.906193315982819,8129591377920.0
30005103,0.0,D1,325371101184.0,2.48399981880317e+26,-6.08925577285124e+18,-1.24257747996128e+18,3.38874210574143e+17,-6.08926726021197e+18,-1.24257747996128e+18,3.38862723213411e+17,-6.08924428549051e+18,-1.24257747996128e+18,3.38885697934876e+17,114881003520.0,165503287296.0,8.30020588260749e+24,2.52739460364495e+27,0.912962257862091,11487360843776.0
30005104,0.0,D1,165286182912.0,6.41012781229501e+25,-5.81871063520243e+18,-7.8779890758381e+17,-3.61953481557608e+16,-5.81871808646437e+18,-7.8779890758381e+17,-3.62027994177033e+16,-5.81870318394049e+18,-7.8779890758381e+17,-3.61878968938183e+16,58353344512.0,84066729984.0,6.84477737485738e+24,2.08304482809012e+28,0.913934290409088,7451261796352.0
30005105,0.0,D1,13239489536.0,4.1127855383306e+23,-5.83360472317335e+18,-1.63587957304474e+18,-1.98033961532457e+17,-5.83361813013797e+18,-1.63587957304474e+18,-1.98047368497081e+17,-5.83359131620872e+18,-1.63587957304474e+18,-1.98020554567833e+17,4674336768.0,6734082048.0,1.87880468854828e+25,4.8275079065754e+27,0.887310981750488,13406964809728.0
30005106,0.0,D1,737742815232.0,1.27703724926682e+27,-5.65256451688851e+18,-7.7150328188208e+17,3.69942545507993e+15,-5.65257707164628e+18,-7.7150328188208e+17,3.68687069730546e+15,-5.65255196213073e+18,-7.7150328188208e+17,3.7119802128544e+15,260442882048.0,375206969344.0,1.16224299026374e+25,5.37843494136511e+28,0.917874336242676,12554757734400.0
30005107,0.0,D1,20771172352.0,1.0123148007847e+24,-5.78863212577381e+18,-1.40530724296274e+18,-252293601817578.0,-5.78863988549635e+18,-1.40530724296274e+18,-260053324348585.0,-5.78862436605128e+18,-1.40530724296274e+18,-244533879286572.0,7332710912.0,10563868672.0,5.15022430014053e+23,5.38206669206616e+26,0.901763021945953,7759722446848.0
30005108,0.0,D1,67555811328.0,1.07082623007336e+25,-5.3605692466101e+18,-1.44278931145936e+18,-4.53024870249792e+17,-5.3605821595307e+18,-1.44278931145936e+18,-4.53037783170393e+17,-5.36055633368949e+18,-1.44278931145936e+18,-4.53011957329191e+17,23847770112.0,34356285440.0,2.59852066477728e+25,1.27091478966615e+28,0.883805930614471,12912920887296.0
30005109,0.0,D1,11201314816.0,2.94395768012785e+23,-5.85125070153352e+18,-1.38126330722373e+18,6.29323884155582e+17,-5.8512584896995e+18,-1.38126330722373e+18,6.29316095989609e+17,-5.85124291336755e+18,-1.38126330722373e+18,6.29331672321556e+17,3953926400.0,5696223232.0,1.17628246130179e+25,8.32257059521861e+27,0.921014308929443,7788166119424.0
30005110,0.0,D1,219727544320.0,1.13282442257458e+26,-1.03707981361252e+19,5.31422563239597e+17,-2.26008679441593e+18,-1.03708131878789e+19,5.31422563239597e+17,-2.26010184616961e+18,-1.03707830843715e+19,5.31422563239597e+17,-2.26007174266225e+18,77571530752.0,111753404416.0,2.52997795947201e+26,5.7613617224914e+28,0.789166212081909,15051753783296.0
30005111,0.0,D1,390724419584.0,3.58207509499519e+26,-1.06654276613203e+19,5.35873570335597e+17,-2.57834454901644e+18,-1.0665442075696e+19,5.35873570335597e+17,-2.57835896339207e+18,-1.06654132469447e+19,5.35873570335597e+17,-2.57833013464082e+18,137949511680.0,198736920576.0,3.33541113619965e+26,5.65870455870353e+28,0.783511519432068,14414375813120.0
30005112,0.0,D1,211671744512.0,1.05128225060372e+26,-1.15076326575836e+19,7.27542378005415e+17,-2.81728576530358e+18,-1.1507641108698e+19,7.27542378005415e+17,-2.81729421641789e+18,-1.15076242064693e+19,7.27542378005415e+17,-2.81727731418927e+18,74739548160.0,107673509888.0,3.23455799019522e+26,6.78029304363738e+28,0.77299964427948,8451114139648.0
30005113,0.0,D1,249424887808.0,1.45973208702564e+26,-1.10527046836508e+19,3.93862794163857e+17,-2.29300975978318e+18,-1.10527175198114e+19,3.93862794163857e+17,-2.29302259594374e+18,-1.10526918474903e+19,3.93862794163857e+17,-2.29299692362262e+18,88081367040.0,126894391296.0,4.12863404409001e+25,4.56456329418226e+27,0.78338223695755,12836160929792.0
30005114,0.0,D1,13143226368.0,4.05319534921311e+23,-1.12962866772134e+19,5.36977927823727e+17,-3.72659699364981e+18,-1.12962990269445e+19,5.36977927823727e+17,-3.72660934338094e+18,-1.12962743274822e+19,5.36977927823727e+17,-3.72658464391867e+18,4641756160.0,6687144960.0,1.30491964935526e+24,3.97669714137899e+27,0.767908453941345,12349730717696.0
30005115,0.0,D1,67547906048.0,1.07057570023041e+25,-1.20802261159614e+19,4.67191084171848e+17,-3.46196807016383e+18,-1.20802319377376e+19,4.67191084171848e+17,-3.46197389194006e+18,-1.20802202941851e+19,4.67191084171848e+17,-3.46196224838761e+18,23852851200.0,34363604992.0,8.38223855350327e+24,2.14209672230762e+27,0.765891373157501,5821776265216.0
30005116,0.0,D1,67162099712.0,1.05838113418403e+25,-1.11517365462855e+19,6.05616895791434e+17,-3.49641874213622e+18,-1.11517464032057e+19,6.05616895791434e+17,-3.49642859905648e+18,-1.11517266893652e+19,6.05616895791434e+17,-3.49640888521596e+18,23717017600.0,34167916544.0,8.85570248673189e+23,3.8966843151723e+27,0.770568430423737,9856920584192.0
30005117,0.0,D1,48334901248.0,5.48169960900854e+24,-1.1651133399116e+19,5.61893727821113e+17,-2.67123750722048e+18,-1.1651139873641e+19,5.61893727821113e+17,-2.67124398174547e+18,-1.1651126924591e+19,5.61893727821113e+17,-2.6712310326955e+18,17069373440.0,24590989312.0,5.59782682051501e+25,8.40204625223788e+27,0.774396657943726,6474524786688.0
30005118,0.0,D1,183055073280.0,7.86243582270074e+25,-1.1211028435403e+19,-4.02241972044737e+16,-3.07646519297618e+18,-1.12110385978124e+19,-4.02241972044737e+16,-3.07647535538557e+18,-1.12110182729936e+19,-4.02241972044737e+16,-3.07645503056678e+18,64669306880.0,93165821952.0,7.21210877310296e+26,7.62515935293473e+28,0.778107225894928,10162409570304.0
30005119,0.0,D1,122690052096.0,3.5319316795145e+25,-1.14628596658352e+19,1.36414954767423e+17,-2.86395675891722e+18,-1.14628722669223e+19,1.36414954767423e+17,-2.86396936000429e+18,-1.14628470647482e+19,1.36414954767423e+17,-2.86394415783014e+18,43341627392.0,62440103936.0,3.64448200969901e+24,3.96007942887368e+27,0.777295172214508,12601086967808.0
30005120,0.0,D1,430729232384.0,4.35313608455539e+26,-1.0915027225728e+19,2.30457520307278e+17,-2.07864636742248e+18,-1.09150422158764e+19,2.30457520307278e+17,-2.07866135757093e+18,-1.09150122355795e+19,2.30457520307278e+17,-2.07863137727403e+18,152171347968.0,219225604096.0,1.76685232110214e+25,2.55969854186683e+27,0.787203848361969,14990148894720.0
30005121,0.0,D1,1296029843456.0,3.9411554306373e+27,-1.21108229600389e+19,9.99728770294318e+17,-2.1602376180923e+18,-1.21108331837191e+19,9.99728770294318e+17,-2.16024784177243e+18,-1.21108127363588e+19,9.99728770294318e+17,-2.16022739441218e+18,457547710464.0,659166003200.0,4.02586930811408e+24,5.54281508791235e+27,0.768883109092712,10223679963136.0
30005122,0.0,D1,200752365568.0,9.45616256836736e+25,-1.13551273455233e+19,-1.14480692584591e+17,-2.40437976005733e+18,-1.13551393143307e+19,-1.14480692584591e+17,-2.40439172886465e+18,-1.1355115376716e+19,-1.14480692584591e+17,-2.40436779125e+18,70858407936.0,102082150400.0,5.47820798623184e+25,5.02557641210855e+28,0.782406389713287,11968807174144.0
30005123,0.0,D1,593733746688.0,8.27136213852209e+26,-1.12166362513518e+19,9.32085689128218e+17,-2.43349851175616e+18,-1.12166449176726e+19,9.32085689128218e+17,-2.43350717807698e+18,-1.12166275850309e+19,9.32085689128218e+17,-2.43348984543534e+18,209644961792.0,302024949760.0,4.29418324197487e+26,6.02640548581575e+28,0.776048123836517,8666320732160.0
30005124,0.0,D1,293655511040.0,2.02334477431545e+26,-1.19861389106381e+19,2.76690139233377e+17,-3.19867190865682e+18,-1.198614907674e+19,2.76690139233377e+17,-3.19868207475864e+18,-1.19861287445363e+19,2.76690139233377e+17,-3.19866174255501e+18,103672569856.0,149355855872.0,4.80462604871754e+25,2.90612804139361e+28,0.770106732845306,10166101606400.0
30005125,0.0,D1,139779391488.0,4.58437192447745e+25,-1.12360009328721e+19,9.16403648183916e+17,-3.19786519617407e+18,-1.12360094808466e+19,9.16403648183916e+17,-3.19787374414859e+18,-1.12359923848975e+19,9.16403648183916e+17,-3.19785664819956e+18,49350131712.0,71096254464.0,1.75644455280361e+26,4.35444832689922e+28,0.769838273525238,8547974774784.0
30005126,0.0,D1,302884192256.0,2.1525180996916e+26,-1.11436926729079e+19,3.58662870842216e+17,-3.06792479834943e+18,-1.11436992335142e+19,3.58662870842216e+17,-3.06793135895573e+18,-1.11436861123016e+19,3.58662870842216e+17,-3.06791823774312e+18,106964025344.0,154097696768.0,2.46568035726357e+26,3.40189624186472e+28,0.776654720306396,6560606060544.0
